identificadorArchivo,archivoOrigen,arquitectura,particion,indiceChunk,filasValidas,rutaParquetChunk,fechaActualizacion
22d60c61b56c92ea,2024-04-28_2024-05-04_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/22d60c61b56c92ea/chunk_00036.parquet,2026-03-15T16:39:11.082168+00:00
22d60c61b56c92ea,2024-04-28_2024-05-04_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/22d60c61b56c92ea/chunk_00037.parquet,2026-03-15T16:39:11.287396+00:00
22d60c61b56c92ea,2024-04-28_2024-05-04_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/22d60c61b56c92ea/chunk_00038.parquet,2026-03-15T16:39:11.444974+00:00
22d60c61b56c92ea,2024-04-28_2024-05-04_Win32_train.jsonl,Win32,train,39,1500,artefactos/ember2024/parquetSeleccionado/22d60c61b56c92ea/chunk_00039.parquet,2026-03-15T16:39:11.621733+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,0,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00000.parquet,2026-03-15T16:39:11.828598+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,1,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00001.parquet,2026-03-15T16:39:11.986799+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,2,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00002.parquet,2026-03-15T16:39:12.145350+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,3,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00003.parquet,2026-03-15T16:39:12.321779+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,4,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00004.parquet,2026-03-15T16:39:12.509462+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,5,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00005.parquet,2026-03-15T16:39:12.684181+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00006.parquet,2026-03-15T16:39:12.926872+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00007.parquet,2026-03-15T16:39:13.132701+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00008.parquet,2026-03-15T16:39:13.365816+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00009.parquet,2026-03-15T16:39:13.566193+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00010.parquet,2026-03-15T16:39:13.753334+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00011.parquet,2026-03-15T16:39:13.943643+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00012.parquet,2026-03-15T16:39:14.143041+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00013.parquet,2026-03-15T16:39:14.327151+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00014.parquet,2026-03-15T16:39:14.515244+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00015.parquet,2026-03-15T16:39:14.686161+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00016.parquet,2026-03-15T16:39:14.892567+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00017.parquet,2026-03-15T16:39:15.075429+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00018.parquet,2026-03-15T16:39:15.247418+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00019.parquet,2026-03-15T16:39:15.425652+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00020.parquet,2026-03-15T16:39:15.634723+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00021.parquet,2026-03-15T16:39:15.810767+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00022.parquet,2026-03-15T16:39:15.993312+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00023.parquet,2026-03-15T16:39:16.175948+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00024.parquet,2026-03-15T16:39:16.360061+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00025.parquet,2026-03-15T16:39:16.532058+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00026.parquet,2026-03-15T16:39:16.741326+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00027.parquet,2026-03-15T16:39:16.920749+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00028.parquet,2026-03-15T16:39:17.080982+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00029.parquet,2026-03-15T16:39:17.268083+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00030.parquet,2026-03-15T16:39:17.469090+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00031.parquet,2026-03-15T16:39:17.661245+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00032.parquet,2026-03-15T16:39:17.845261+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,33,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00033.parquet,2026-03-15T16:39:18.032998+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,34,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00034.parquet,2026-03-15T16:39:18.234358+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,35,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00035.parquet,2026-03-15T16:39:18.429968+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00036.parquet,2026-03-15T16:39:18.639450+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00037.parquet,2026-03-15T16:39:18.842534+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00038.parquet,2026-03-15T16:39:19.079666+00:00
d84be2d879444ed1,2024-05-05_2024-05-11_Win32_train.jsonl,Win32,train,39,1500,artefactos/ember2024/parquetSeleccionado/d84be2d879444ed1/chunk_00039.parquet,2026-03-15T16:39:19.280546+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,0,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00000.parquet,2026-03-15T16:39:19.483819+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,1,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00001.parquet,2026-03-15T16:39:19.679210+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,2,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00002.parquet,2026-03-15T16:39:19.881286+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,3,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00003.parquet,2026-03-15T16:39:20.071519+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,4,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00004.parquet,2026-03-15T16:39:20.287267+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,5,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00005.parquet,2026-03-15T16:39:20.496515+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00006.parquet,2026-03-15T16:39:20.691096+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00007.parquet,2026-03-15T16:39:20.923415+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00008.parquet,2026-03-15T16:39:21.121091+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00009.parquet,2026-03-15T16:39:21.330844+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00010.parquet,2026-03-15T16:39:21.613172+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00011.parquet,2026-03-15T16:39:21.823804+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00012.parquet,2026-03-15T16:39:22.018500+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00013.parquet,2026-03-15T16:39:22.274317+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00014.parquet,2026-03-15T16:39:22.490399+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00015.parquet,2026-03-15T16:39:22.754864+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00016.parquet,2026-03-15T16:39:22.983921+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00017.parquet,2026-03-15T16:39:23.216274+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00018.parquet,2026-03-15T16:39:23.458717+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00019.parquet,2026-03-15T16:39:23.684088+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00020.parquet,2026-03-15T16:39:23.966657+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00021.parquet,2026-03-15T16:39:24.193084+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00022.parquet,2026-03-15T16:39:24.419686+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00023.parquet,2026-03-15T16:39:24.650784+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00024.parquet,2026-03-15T16:39:24.845799+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00025.parquet,2026-03-15T16:39:25.050857+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00026.parquet,2026-03-15T16:39:25.272154+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00027.parquet,2026-03-15T16:39:25.437598+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00028.parquet,2026-03-15T16:39:25.623638+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00029.parquet,2026-03-15T16:39:25.836837+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00030.parquet,2026-03-15T16:39:26.004809+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00031.parquet,2026-03-15T16:39:26.202642+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00032.parquet,2026-03-15T16:39:26.436759+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,33,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00033.parquet,2026-03-15T16:39:26.637478+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,34,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00034.parquet,2026-03-15T16:39:26.865115+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,35,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00035.parquet,2026-03-15T16:39:27.178541+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,36,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00036.parquet,2026-03-15T16:39:27.419807+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,37,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00037.parquet,2026-03-15T16:39:27.613099+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,38,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00038.parquet,2026-03-15T16:39:27.818854+00:00
96096dd115ceac10,2024-05-12_2024-05-18_Win32_train.jsonl,Win32,train,39,1500,artefactos/ember2024/parquetSeleccionado/96096dd115ceac10/chunk_00039.parquet,2026-03-15T16:39:28.019086+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,0,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00000.parquet,2026-03-15T16:39:28.210506+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,1,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00001.parquet,2026-03-15T16:39:28.422953+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,2,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00002.parquet,2026-03-15T16:39:28.663823+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,3,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00003.parquet,2026-03-15T16:39:28.855861+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,4,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00004.parquet,2026-03-15T16:39:29.041395+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,5,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00005.parquet,2026-03-15T16:39:29.239513+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,6,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00006.parquet,2026-03-15T16:39:29.442592+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,7,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00007.parquet,2026-03-15T16:39:29.688170+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,8,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00008.parquet,2026-03-15T16:39:29.886020+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,9,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00009.parquet,2026-03-15T16:39:30.070136+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,10,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00010.parquet,2026-03-15T16:39:30.260753+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,11,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00011.parquet,2026-03-15T16:39:30.500109+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,12,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00012.parquet,2026-03-15T16:39:30.847672+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,13,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00013.parquet,2026-03-15T16:39:31.099707+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,14,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00014.parquet,2026-03-15T16:39:31.332971+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,15,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00015.parquet,2026-03-15T16:39:31.535904+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,16,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00016.parquet,2026-03-15T16:39:31.732881+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,17,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00017.parquet,2026-03-15T16:39:31.937610+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,18,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00018.parquet,2026-03-15T16:39:32.143555+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,19,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00019.parquet,2026-03-15T16:39:32.350856+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,20,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00020.parquet,2026-03-15T16:39:32.575168+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,21,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00021.parquet,2026-03-15T16:39:32.777309+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,22,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00022.parquet,2026-03-15T16:39:32.954970+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,23,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00023.parquet,2026-03-15T16:39:33.177382+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,24,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00024.parquet,2026-03-15T16:39:33.377000+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,25,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00025.parquet,2026-03-15T16:39:33.592805+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,26,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00026.parquet,2026-03-15T16:39:33.802792+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,27,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00027.parquet,2026-03-15T16:39:33.974984+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,28,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00028.parquet,2026-03-15T16:39:34.192529+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,29,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00029.parquet,2026-03-15T16:39:34.416466+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,30,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00030.parquet,2026-03-15T16:39:34.619438+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,31,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00031.parquet,2026-03-15T16:39:34.815084+00:00
1ee6a80c4c1fcbbe,2024-05-19_2024-05-25_Win32_train.jsonl,Win32,train,32,1500,artefactos/ember2024/parquetSeleccionado/1ee6a80c4c1fcbbe/chunk_00032.parquet,2026-03-15T16:39:35.007278+00:00
