identificadorArchivo,archivoOrigen,rutaArchivo,arquitectura,particion,indiceChunk,filasValidas,inicioFuente,finFuente,inicioRegistroValido,finRegistroValido,rutaParquetChunk,columnas,fechaActualizacion,rutaChunk
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,29,1500,43500,44999,43500,44999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00029.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:18.446440+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00029.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,30,1500,45000,46499,45000,46499,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00030.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:19.143262+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00030.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,31,1500,46500,47999,46500,47999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00031.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:19.805810+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00031.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,32,1500,48000,49499,48000,49499,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00032.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:20.496807+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00032.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,33,1500,49500,50999,49500,50999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00033.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:21.152435+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00033.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,34,1500,51000,52499,51000,52499,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00034.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:21.879475+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00034.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,35,1500,52500,53999,52500,53999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00035.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:22.581053+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00035.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,36,1500,54000,55499,54000,55499,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00036.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:23.233299+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00036.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,37,1500,55500,56999,55500,56999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00037.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:23.906708+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00037.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,38,1500,57000,58499,57000,58499,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00038.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:24.592285+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00038.parquet
d6cda5b16a2acb3f,2024-01-28_2024-02-03_Win32_train.jsonl,data/ember2024/Win32_train/2024-01-28_2024-02-03_Win32_train.jsonl,Win32,train,39,1500,58500,59999,58500,59999,artefactos/ember2024/parquetBruto/d6cda5b16a2acb3f/chunk_00039.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:25.288636+00:00,artefactos\ember2024\parquetBruto\d6cda5b16a2acb3f\chunk_00039.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,0,1500,0,1499,0,1499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00000.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:25.976329+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00000.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,1,1500,1500,2999,1500,2999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00001.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:26.662562+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00001.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,2,1500,3000,4499,3000,4499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00002.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:27.309044+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00002.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,3,1500,4500,5999,4500,5999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00003.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:28.006654+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00003.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,4,1500,6000,7499,6000,7499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00004.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:28.679664+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00004.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,5,1500,7500,8999,7500,8999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00005.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:29.357480+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00005.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,6,1500,9000,10499,9000,10499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00006.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:30.022980+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00006.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,7,1500,10500,11999,10500,11999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00007.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:30.675052+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00007.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,8,1500,12000,13499,12000,13499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00008.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:31.446140+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00008.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,9,1500,13500,14999,13500,14999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00009.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:32.105489+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00009.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,10,1500,15000,16499,15000,16499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00010.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:33.528892+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00010.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,11,1500,16500,17999,16500,17999,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00011.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:34.579257+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00011.parquet
a4ed2ac161c55595,2024-02-04_2024-02-10_Win32_train.jsonl,data/ember2024/Win32_train/2024-02-04_2024-02-10_Win32_train.jsonl,Win32,train,12,1500,18000,19499,18000,19499,artefactos/ember2024/parquetBruto/a4ed2ac161c55595/chunk_00012.parquet,"['md5', 'sha1', 'sha256', 'tlsh', 'first_submission_date', 'last_analysis_date', 'detection_ratio', 'label', 'file_type', 'family', 'family_confidence', 'behavior', 'file_property', 'packer', 'exploit', 'group', 'histogram', 'byteentropy', 'strings', 'general', 'header', 'section', 'imports', 'exports', 'datadirectories', 'richheader', 'authenticode', 'pefilewarnings', 'week_id', 'caps', 'ttps', 'mbc', 'particion', 'arquitectura', 'archivoOrigen', 'rutaOrigen', 'identificadorArchivo', 'indiceChunk']",2026-03-14T15:20:35.515381+00:00,artefactos\ember2024\parquetBruto\a4ed2ac161c55595\chunk_00012.parquet
